 -1.01914 -0.785249 -0.040224  -2.18497 -0.079824   1.40515 -0.042739	  20.2284  0.084348  -1.77057 -0.215321  -3.47962   1.08486  -1.85656
-0.998791 -0.785159 -0.041989  -2.18519  -0.08329   1.40628 -0.044588	  20.4739  0.095781  -1.75939 -0.222046  -3.45252   1.17487  -1.84075
-0.978204 -0.785057 -0.043741  -2.18542 -0.086727    1.4075 -0.046419	  20.7008   0.10768  -1.74628 -0.228742  -3.42136    1.2677  -1.82265
-0.957399 -0.784943  -0.04548  -2.18565 -0.090131   1.40881 -0.048232	  20.9098  0.120016  -1.73139 -0.235404  -3.38647   1.36314  -1.80244
-0.936393 -0.784817 -0.047203  -2.18589 -0.093498   1.41023 -0.050023	  21.1016   0.13276  -1.71489 -0.242029  -3.34815   1.46101  -1.78028
-0.915204 -0.784678 -0.048909  -2.18613 -0.096825   1.41174 -0.051791	 21.2768 0.145882  -1.6969 -0.24861 -3.30667  1.56111 -1.75632
-0.893848 -0.784525 -0.050596  -2.18638  -0.10011   1.41335 -0.053535	  21.4359  0.159353  -1.67756 -0.255141  -3.26233   1.66324  -1.73071
 -0.87234 -0.784359 -0.052263  -2.18664 -0.103348   1.41506 -0.055252	  21.5797  0.173144  -1.65699 -0.261616  -3.21536   1.76718  -1.70358
-0.850696 -0.784179 -0.053909  -2.18691 -0.106539   1.41688 -0.056941	  21.7087  0.187223  -1.63531 -0.268028  -3.16601   1.87275  -1.67508
 -0.82893 -0.783985 -0.055533  -2.18718 -0.109679   1.41881 -0.058601	  21.8233  0.201562  -1.61261 -0.274372  -3.11449   1.97971  -1.64531
-0.807056 -0.783776 -0.057133  -2.18746 -0.112766   1.42084 -0.060231	  21.9242   0.21613  -1.58902 -0.280639  -3.06102   2.08786   -1.6144
-0.785088 -0.783552  -0.05871  -2.18774   -0.1158   1.42298 -0.061829	  22.0119  0.230898   -1.5646 -0.286823  -3.00579   2.19699  -1.58244
-0.763039 -0.783314 -0.060262  -2.18803 -0.118777   1.42524 -0.063395	  22.0868  0.245838  -1.53945 -0.292915  -2.94897   2.30689  -1.54954
-0.740921 -0.783061 -0.061788  -2.18832 -0.121696    1.4276 -0.064928	 22.1495 0.260919 -1.51365 -0.29891 -2.89074  2.41734  -1.5158
-0.718746 -0.782792 -0.063288  -2.18863 -0.124557   1.43007 -0.066426	  22.2004  0.276115  -1.48728 -0.304799  -2.83125   2.52814   -1.4813
-0.696526 -0.782509 -0.064762  -2.18893 -0.127358   1.43265  -0.06789	  22.2401  0.291398  -1.46039 -0.310575  -2.77063   2.63908  -1.44612
-0.674271  -0.78221 -0.066209  -2.18925 -0.130098   1.43535 -0.069318	  22.2688  0.306741  -1.43304 -0.316229  -2.70904   2.74996  -1.41034
-0.651993 -0.781895 -0.067628  -2.18957 -0.132775   1.43815  -0.07071	  22.2872  0.322117   -1.4053 -0.321755  -2.64658   2.86058  -1.37403
-0.629702 -0.781566 -0.069019  -2.18989  -0.13539   1.44107 -0.072065	  22.2955  0.337502  -1.37722 -0.327145  -2.58337   2.97074  -1.33725
-0.607407 -0.781221 -0.070382  -2.19022 -0.137941   1.44409 -0.073384	  22.2942   0.35287  -1.34883 -0.332392  -2.51951   3.08025  -1.30008
-0.585118  -0.78086 -0.071716  -2.19056 -0.140428   1.44723 -0.074665	  22.2838  0.368198  -1.32019 -0.337487   -2.4551   3.18892  -1.26255
-0.562844 -0.780485 -0.073022   -2.1909 -0.142851   1.45047 -0.075909	  22.2644  0.383462  -1.29133 -0.342424  -2.39022   3.29657  -1.22473
-0.540594 -0.780094 -0.074298  -2.19124 -0.145208   1.45382 -0.077114	  22.2367  0.398638  -1.26228 -0.347195  -2.32496   3.40303  -1.18667
-0.518375 -0.779687 -0.075546  -2.19159   -0.1475   1.45728 -0.078282	  22.2008  0.413707  -1.23307 -0.351794  -2.25937   3.50812  -1.14841
-0.496196 -0.779266 -0.076764  -2.19195 -0.149727   1.46084 -0.079411	  22.1571  0.428647  -1.20373 -0.356213  -2.19354   3.61167  -1.10999
-0.451988  -0.77838 -0.079113  -2.19267 -0.153981   1.46826 -0.081554	  22.0479  0.458059  -1.14477 -0.364488  -2.06135   3.81355  -1.03282
-0.451988  -0.77838 -0.079113  -2.19267 -0.153981   1.46826 -0.081554	  22.0479  0.458059  -1.14477 -0.364488  -2.06135   3.81355  -1.03282
-0.429976 -0.777915 -0.080242  -2.19303 -0.156009   1.47212 -0.082567	  21.9761  0.471212  -1.11403 -0.368786  -1.99367   3.90834 -0.993346
-0.408035 -0.777437 -0.081341   -2.1934 -0.157969   1.47608 -0.083541	  21.9047  0.485455  -1.08429 -0.372388  -1.92728    4.0041 -0.954609
-0.386169 -0.776945  -0.08241  -2.19378 -0.159863   1.48013 -0.084476	  21.8273   0.49949  -1.05465 -0.375787  -1.86103   4.09767 -0.915955
-0.364384 -0.776438  -0.08345  -2.19415 -0.161691   1.48427 -0.085372	  21.7441  0.513285  -1.02499 -0.378972  -1.79481   4.18884 -0.877339
-0.342684 -0.775918  -0.08446  -2.19454 -0.163453   1.48851  -0.08623	  21.6552  0.526826 -0.995317 -0.381937  -1.72866   4.27751 -0.838782
-0.321076 -0.775385 -0.085441  -2.19492 -0.165148   1.49283  -0.08705	   21.561  0.540098 -0.965633 -0.384677   -1.6626   4.36354 -0.800307
-0.299564 -0.774838 -0.086391   -2.1953 -0.166778   1.49723 -0.087831	  21.4617  0.553087 -0.935947 -0.387186  -1.59665   4.44684 -0.761935
-0.278155 -0.774279 -0.087312  -2.19569 -0.168342   1.50172 -0.088574	  21.3575   0.56578 -0.906265  -0.38946  -1.53084    4.5273 -0.723688
-0.256852 -0.773707 -0.088204  -2.19608 -0.169839   1.50629 -0.089278	  21.2488  0.578165 -0.876593 -0.391495   -1.4652   4.60482 -0.685584
 -0.23566 -0.773123 -0.089066  -2.19648 -0.171272   1.51093 -0.089945	  21.1356  0.590229 -0.846934 -0.393288  -1.39974   4.67932 -0.647642
-0.214583 -0.772527 -0.089898  -2.19687 -0.172639   1.51564 -0.090574	  21.0183  0.601962 -0.817289 -0.394834  -1.33448   4.75071 -0.609879
-0.193625  -0.77192   -0.0907  -2.19727 -0.173941   1.52043 -0.091165	  20.8971  0.613352 -0.787663 -0.396131  -1.26943   4.81893 -0.572311
 -0.17279 -0.771301 -0.091473  -2.19766 -0.175178   1.52528 -0.091718	  20.7721   0.62439 -0.758056 -0.397175  -1.20462   4.88388 -0.534953
-0.152082 -0.770671 -0.092216  -2.19806  -0.17635   1.53019 -0.092235	  20.6437  0.635067 -0.728469 -0.397965  -1.14005   4.94553 -0.497822
-0.131505 -0.770031  -0.09293  -2.19846 -0.177458   1.53517 -0.092714	  20.5119  0.645372 -0.698905 -0.398497  -1.07575    5.0038 -0.460931
 -0.11106 -0.769381 -0.093614  -2.19886 -0.178502    1.5402 -0.093157	   20.377  0.655299 -0.669362 -0.398772  -1.01172   5.05864 -0.424295
-0.090752 -0.768721 -0.094269  -2.19926 -0.179482   1.54528 -0.093563	  20.2392   0.66484 -0.639842 -0.398786 -0.947973   5.11001 -0.387927
-0.070583 -0.768051 -0.094894  -2.19965 -0.180398   1.55042 -0.093933	  20.0986  0.673987 -0.610345 -0.398539 -0.884527   5.15788  -0.35184
-0.050556 -0.767373 -0.095489  -2.20005 -0.181251    1.5556 -0.094267	  19.9554  0.682735 -0.580871 -0.398032 -0.821391   5.20221 -0.316048
-0.030674 -0.766686 -0.096056  -2.20045 -0.182041   1.56082 -0.094565	  19.8098  0.691075 -0.551421 -0.397262 -0.758577   5.24296 -0.280563
-0.010938 -0.765991 -0.096592  -2.20085 -0.182768   1.56608 -0.094828	   19.512  0.706516 -0.492596  -0.39494 -0.633961   5.31367 -0.210564
 0.008649 -0.765289   -0.0971  -2.20124 -0.183433   1.57138 -0.095056	   19.512  0.706516 -0.492596  -0.39494 -0.633961   5.31367 -0.210564
 0.028088 -0.764579 -0.097579  -2.20164 -0.184038   1.57671  -0.09525	  19.3662  0.712836 -0.465174 -0.393962 -0.575577   5.34263 -0.177898
 0.047378 -0.763863 -0.098029  -2.20203 -0.184583   1.58206 -0.095411	  19.2125  0.719474 -0.435834 -0.392183 -0.514171   5.36897 -0.143766
 0.066512  -0.76314  -0.09845  -2.20242 -0.185067   1.58744 -0.095538	  19.0568  0.725745 -0.406432   -0.3901 -0.452994   5.39171  -0.10992
 0.085491 -0.762412 -0.098842  -2.20281 -0.185489   1.59285 -0.095631	  18.8997  0.731586 -0.377063 -0.387759 -0.392209   5.41082 -0.076453
 0.104311 -0.761677 -0.099205   -2.2032 -0.185852   1.59827 -0.095691	  18.7411   0.73699  -0.34773 -0.385167 -0.331836   5.42631 -0.043379
 0.122972 -0.760938 -0.099538  -2.20358 -0.186153    1.6037 -0.095718	  18.5813  0.741956 -0.318438 -0.382326 -0.271888    5.4382  -0.01071
 0.141473 -0.760194 -0.099842  -2.20396 -0.186396   1.60914 -0.095713	  18.4203   0.74648 -0.289188  -0.37924 -0.212379   5.44649  0.021543
 0.159812 -0.759445 -0.100116  -2.20434 -0.186579   1.61459 -0.095675	  18.2583  0.750563 -0.259985 -0.375913 -0.153321   5.45121   0.05337
 0.177989 -0.758693 -0.100362  -2.20472 -0.186703   1.62004 -0.095606	  18.0954  0.754202 -0.230834 -0.372347 -0.094729   5.45239  0.084759
 0.196003 -0.757937 -0.100578  -2.20508 -0.186768   1.62549 -0.095506	  17.9316  0.757396 -0.201739 -0.368548 -0.036618   5.45005  0.115701
 0.213852 -0.757178 -0.100766  -2.20545 -0.186776   1.63094 -0.095375	  17.7671  0.760146 -0.172704  -0.36452  0.020998   5.44423  0.146186
 0.231537 -0.756417 -0.100924  -2.20581 -0.186727   1.63638 -0.095214	   17.602  0.762452 -0.143736 -0.360269  0.078103   5.43497  0.176202
 0.249056 -0.755654 -0.101053  -2.20617 -0.186621   1.64181 -0.095023	  17.4364  0.764314 -0.114841 -0.355799  0.134683    5.4223  0.205742
 0.266409 -0.754889 -0.101154  -2.20653 -0.186458   1.64722 -0.094803	  17.2704  0.765733 -0.086026 -0.351116  0.190722   5.40628  0.234794
 0.283597 -0.754123 -0.101226  -2.20688  -0.18624   1.65262 -0.094554	   17.104   0.76671 -0.057297 -0.346225  0.246203   5.38694   0.26335
 0.300617 -0.753356 -0.101269  -2.20722 -0.185966     1.658 -0.094276	  16.9373  0.767247 -0.028663 -0.341134  0.301111   5.36433  0.291402
 0.317471 -0.752588 -0.101283  -2.20756 -0.185638   1.66335 -0.093971	  16.7704  0.767346  -0.00013 -0.335848   0.35543   5.33852  0.318941
 0.334158 -0.751821 -0.101269  -2.20789 -0.185256   1.66867 -0.093639	  16.6035   0.76701  0.028292 -0.330374  0.409142   5.30956  0.345958
 0.350678 -0.751055 -0.101227  -2.20822  -0.18482   1.67397 -0.093279	  16.4365  0.766239  0.056594 -0.324719  0.462231    5.2775  0.372446
 0.367031 -0.750289 -0.101156  -2.20854 -0.184332   1.67923 -0.092894	 16.2696 0.765038 0.084767 -0.31889 0.514682  5.24241 0.398398
 0.383218 -0.749525 -0.101058  -2.20886 -0.183791   1.68445 -0.092483	  16.1028  0.763411  0.112802 -0.312893  0.566476   5.20434  0.423806
 0.399237 -0.748762 -0.100931  -2.20917   -0.1832   1.68963 -0.092047	  15.9361   0.76136  0.140689 -0.306738  0.617598   5.16337  0.448665
  0.41509 -0.748002 -0.100777  -2.20947 -0.182557   1.69478 -0.091586	 15.7697 0.758891 0.168418 -0.30043 0.668031  5.11957 0.472969
 0.430777 -0.747245 -0.100595  -2.20977 -0.181864   1.69987 -0.091101	  15.6036  0.756006  0.195977 -0.293979  0.717759     5.073  0.496711
 0.446297 -0.746491 -0.100385  -2.21006 -0.181122   1.70492 -0.090593	  15.4379  0.752711  0.223357 -0.287391  0.766765   5.02373  0.519887
 0.461653  -0.74574 -0.100148  -2.21034 -0.180331   1.70992 -0.090062	  15.2725  0.749012  0.250546 -0.280675  0.815033   4.97183  0.542491
 0.476843 -0.744993 -0.099884  -2.21062 -0.179492   1.71486 -0.089508	  15.1076  0.744912  0.277533 -0.273839  0.862548   4.91739  0.564521
 0.491868  -0.74425 -0.099594  -2.21089 -0.178607   1.71975 -0.088933	 14.9432 0.740419 0.304307 -0.26689 0.909294  4.86048 0.585973
  0.50673 -0.743512 -0.099276  -2.21115 -0.177675   1.72459 -0.088337	  14.7794  0.735537  0.330856 -0.259838  0.955255   4.80116  0.606843
 0.521427 -0.742779 -0.098932  -2.21141 -0.176697   1.72935  -0.08772	 14.6162 0.730273 0.357169 -0.25269  1.00042  4.73953 0.627128
 0.535962 -0.742052 -0.098562  -2.21166 -0.175674   1.73406 -0.087083	  14.4536  0.724634  0.383235 -0.245455   1.04477   4.67566  0.646827
 0.550335  -0.74133 -0.098166   -2.2119 -0.174608   1.73871 -0.086427	  14.2917  0.718625   0.40904 -0.238142   1.08829   4.60963  0.665939
 0.564546 -0.740615 -0.097744  -2.21213 -0.173498   1.74328 -0.085751	  14.1306  0.712255  0.434574 -0.230757   1.13098   4.54151  0.684462
 0.578597 -0.739906 -0.097297  -2.21236 -0.172347   1.74779 -0.085058	 13.9702  0.70553 0.459826 -0.22331  1.17281   4.4714 0.702396
 0.592487 -0.739204 -0.096825  -2.21258 -0.171153   1.75222 -0.084347	  13.8106  0.698458  0.484783 -0.215808   1.21377   4.39937   0.71974
 0.606218 -0.738509 -0.096328  -2.21279  -0.16992   1.75659 -0.083619	  13.6518  0.691046  0.509433 -0.208261   1.25386    4.3255  0.736496
 0.619791 -0.737822 -0.095807    -2.213 -0.168646   1.76087 -0.082874	  13.4939  0.683303  0.533767 -0.200676   1.29305   4.24987  0.752663
 0.633207 -0.737143 -0.095261  -2.21319 -0.167334   1.76509 -0.082114	 13.3368 0.675237 0.557771 -0.19306  1.33135  4.17257 0.768245
 0.646465 -0.736471 -0.094692  -2.21338 -0.165984   1.76922 -0.081338	  13.1807  0.666855  0.581436 -0.185423   1.36875   4.09368  0.783242
 0.659569 -0.735809 -0.094099  -2.21357 -0.164598   1.77327 -0.080548	  13.0256  0.658167   0.60475 -0.177772   1.40522   4.01327  0.797658
 0.672517 -0.735155 -0.093483  -2.21374 -0.163175   1.77725 -0.079743	  12.8714   0.64918  0.627703 -0.170115   1.44077   3.93144  0.811495
 0.685312 -0.734511 -0.092844  -2.21391 -0.161717   1.78114 -0.078925	  12.7182  0.639905  0.650283 -0.162458   1.47538   3.84825  0.824756
 0.697954 -0.733876 -0.092182  -2.21407 -0.160225   1.78494 -0.078094	  12.566 0.630349 0.672482 -0.15481  1.50905  3.76379 0.837446
 0.710445  -0.73325 -0.091499  -2.21422 -0.158699   1.78866 -0.077251	  12.4148  0.620523  0.694288 -0.147179   1.54178   3.67814  0.849568
 0.722784 -0.732635 -0.090794  -2.21436 -0.157142    1.7923 -0.076395	 12.2647 0.610436 0.715692 -0.13957  1.57355  3.59138 0.861128
 0.734975 -0.732029 -0.090068  -2.21449 -0.155553   1.79585 -0.075529	  12.1157  0.600095  0.736685 -0.131992   1.60437   3.50359   0.87213
 0.747016 -0.731435 -0.089321  -2.21462 -0.153934   1.79931 -0.074652	  11.9678  0.589512  0.757258 -0.124451   1.63422   3.41484  0.882579
 0.758911  -0.73085 -0.088554  -2.21474 -0.152285   1.80268 -0.073764	  11.8209  0.578696  0.777402 -0.116953   1.66311   3.32521  0.892483
 0.770659 -0.730277 -0.087767  -2.21486 -0.150608   1.80596 -0.072867	  11.6752  0.567656  0.797109 -0.109506   1.69104   3.23477  0.901846
 0.782262 -0.729715  -0.08696  -2.21496 -0.148904   1.80915 -0.071961	  11.5307  0.556402  0.816372 -0.102115   1.71799   3.14361  0.910674
 0.793721 -0.729164 -0.086135  -2.21506 -0.147173   1.81225 -0.071046	  11.3872  0.544944  0.835182 -0.094786   1.74398   3.05179  0.918976
 0.805037 -0.728625  -0.08529  -2.21515 -0.145417   1.81525 -0.070123	   11.245  0.533291  0.853532 -0.087525   1.76899   2.95938  0.926758
 0.816211 -0.728098 -0.084428  -2.21524 -0.143636   1.81816 -0.069193	  11.1038  0.521453  0.871416 -0.080339   1.79304   2.86646  0.934026
 0.827245 -0.727582 -0.083548  -2.21531 -0.141831   1.82098 -0.068255	  10.9639  0.509441  0.888828 -0.073232   1.81611    2.7731   0.94079
  0.83814 -0.727079 -0.082651  -2.21538 -0.140004   1.82371 -0.067311	  10.8252  0.497264  0.905762 -0.066209   1.83822   2.67935  0.947056
 0.848896 -0.726588 -0.081737  -2.21545 -0.138155   1.82634 -0.066362	  10.6876  0.484931  0.922213 -0.059276   1.85937    2.5853  0.952832
 0.859516 -0.726109 -0.080807   -2.2155 -0.136286   1.82888 -0.065406	  10.5513  0.472453  0.938175 -0.052437   1.87956   2.49101  0.958127
     0.87 -0.725643 -0.079861  -2.21555 -0.134397   1.83133 -0.064446	  10.4162  0.459839  0.953644 -0.045697   1.89879   2.39654   0.96295
 0.880349  -0.72519   -0.0789  -2.21559 -0.132489   1.83367 -0.063481	 10.2822 0.447099 0.968616 -0.03906  1.91707  2.30195 0.967308
 0.890565 -0.724749 -0.077924  -2.21563 -0.130563   1.83593 -0.062511	  10.1495  0.434242  0.983087 -0.032531    1.9344    2.2073  0.971211
 0.900649 -0.724321 -0.076934  -2.21566 -0.128621   1.83809 -0.061538	  10.0181  0.421279  0.997055 -0.026112   1.95079   2.11266  0.974667
 0.910602 -0.723906  -0.07593  -2.21568 -0.126662   1.84016 -0.060562	   9.8878  0.408218   1.01052 -0.019808   1.96625   2.01808  0.977685
 0.920425 -0.723505 -0.074913   -2.2157 -0.124689   1.84213 -0.059583	  9.75877  0.395069   1.02347 -0.013623   1.98078   1.92362  0.980275
  0.93012 -0.723116 -0.073884  -2.21571 -0.122701     1.844 -0.058602	  9.63097  0.381841   1.03591 -0.007559   1.99439   1.82933  0.982446
 0.939687 -0.722741 -0.072842  -2.21571 -0.120701   1.84579 -0.057619	  9.50441  0.368544   1.04784 -0.001619   2.00709   1.73527  0.984206
 0.949129 -0.722379 -0.071789  -2.21571 -0.118688   1.84747 -0.056634	 9.37907 0.355186  1.05926 0.004193  2.01889  1.64148 0.985565
 0.958446  -0.72203 -0.070724  -2.21571 -0.116664   1.84907 -0.055648	 9.25497 0.341777  1.07016 0.009876   2.0298  1.54803 0.986533
  0.96764 -0.721695 -0.069649  -2.21569 -0.114629   1.85057 -0.054661	 9.13211 0.328324  1.08055 0.015426  2.03982  1.45495 0.987119
 0.976711 -0.721374 -0.068563  -2.21568 -0.112585   1.85198 -0.053674	 9.01048 0.314838  1.09043 0.020842  2.04897   1.3623 0.987332
 0.985662 -0.721066 -0.067468  -2.21565 -0.110532    1.8533 -0.052687	 8.89008 0.301326  1.09979 0.026123  2.05725  1.27012 0.987182
 0.994492 -0.720771 -0.066364  -2.21562 -0.108471   1.85452   -0.0517	 8.77091 0.287797  1.10864 0.031265  2.06469  1.17844 0.986677
   1.0032  -0.72049 -0.065251  -2.21559 -0.106403   1.85566 -0.050713	 8.65297  0.27426  1.11699 0.036268  2.07128  1.08733 0.985828
   1.0118 -0.720222  -0.06413  -2.21555 -0.104329    1.8567 -0.049728	 8.53625 0.260721  1.12482  0.04113  2.07704 0.996809 0.984644
  1.02028 -0.719968 -0.063002  -2.21551 -0.102249   1.85765 -0.048744	 8.42076  0.24719  1.13215 0.045851  2.08199 0.906923 0.983134
  1.02864 -0.719728 -0.061866  -2.21546 -0.100165   1.85851 -0.047762	 8.30649 0.233673  1.13898 0.050429  2.08613  0.81771 0.981307
  1.03689 -0.719501 -0.060724  -2.21541 -0.098077   1.85929 -0.046782	 8.19343 0.220179   1.1453 0.054863  2.08948 0.729205 0.979172
  1.04503 -0.719288 -0.059576  -2.21535 -0.095987   1.85997 -0.045804	  8.0816 0.206714  1.15113 0.059153  2.09205 0.641443  0.97674
  1.05306 -0.719088 -0.058422  -2.21529 -0.093894   1.86057 -0.044829	 7.97096 0.193287  1.15646 0.063298  2.09386 0.554456 0.974018
  1.06097 -0.718901 -0.057264  -2.21522 -0.091799   1.86108 -0.043856	 7.86154 0.179904  1.16131 0.067299  2.09491 0.468275 0.971015
  1.06878 -0.718728   -0.0561  -2.21515 -0.089704   1.86151 -0.042887	 7.75331 0.166571  1.16566 0.071155  2.09522  0.38293 0.967742
  1.07648 -0.718568 -0.054933  -2.21508 -0.087609   1.86185 -0.041921	 7.64628 0.153296  1.16954 0.074866   2.0948 0.298451 0.964205
  1.08407 -0.718421 -0.053761    -2.215 -0.085515    1.8621 -0.040958	 7.54044 0.140086  1.17295 0.078432  2.09368 0.214863 0.960414
  1.09156 -0.718287 -0.052587  -2.21492 -0.083423   1.86228     -0.04	 7.43579 0.126945  1.17588 0.081855  2.09185 0.132193 0.956378
  1.09894 -0.718167  -0.05141  -2.21484 -0.081332   1.86237 -0.039046	 7.33231  0.11388  1.17834 0.085133  2.08934 0.050465 0.952105
  1.10623  -0.71806 -0.050231  -2.21475 -0.079244   1.86238 -0.038096	     7.23  0.100898   1.18035  0.088268   2.08616 -0.030299  0.947604
   1.1134 -0.717965  -0.04905  -2.21466  -0.07716   1.86231 -0.037151	  7.12887  0.088003    1.1819  0.091262   2.08233 -0.110077  0.942882
  1.12048 -0.717883 -0.047867  -2.21457  -0.07508   1.86216  -0.03621	  7.02889  0.075202     1.183  0.094114   2.07786 -0.188848  0.937947
  1.12746 -0.717815 -0.046684  -2.21448 -0.073005   1.86193 -0.035275	  6.93006  0.062499   1.18366  0.096825   2.07275 -0.266593  0.932808
  1.13434 -0.717758   -0.0455  -2.21438 -0.070935   1.86163 -0.034345	  6.83239    0.0499   1.18388  0.099397   2.06704 -0.343295  0.927473
  1.14113 -0.717715 -0.044316  -2.21428 -0.068871   1.86125  -0.03342	  6.73585   0.03741   1.18367  0.101831   2.06073 -0.418938  0.921949
  1.14782 -0.717683 -0.043133  -2.21417 -0.066814   1.86079 -0.032501	  6.64044  0.025032   1.18304  0.104129   2.05384 -0.493505  0.916243
  1.15441 -0.717664 -0.041951  -2.21407 -0.064764   1.86026 -0.031588	  6.54616  0.012773     1.182  0.106291   2.04637 -0.566982  0.910364
  1.16091 -0.717658 -0.040769  -2.21396 -0.062721   1.85966  -0.03068	    6.453  0.000635   1.18054   0.10832   2.03835 -0.639357  0.904317
  1.16732 -0.717663  -0.03959  -2.21385 -0.060687   1.85898 -0.029779	  6.36095 -0.011376   1.17869  0.110217    2.0298 -0.710617  0.898112
  1.17363  -0.71768 -0.038412  -2.21374 -0.058662   1.85824 -0.028884	     6.27 -0.023257   1.17644  0.111983   2.02071 -0.780751  0.891753
  1.17986 -0.717709 -0.037237  -2.21363 -0.056646   1.85742 -0.027996	  6.18014 -0.035004    1.1738  0.113621   2.01112 -0.849749  0.885249
