 -1.12361 -0.784993  0.034618  -2.17944  0.069018    1.3957     0.037	  18.2738   0.01514   1.55014  0.146439   3.09053 -0.111531   1.65809
 -1.10516 -0.784978  0.036146  -2.17929  0.072064   1.39559  0.038635	  18.6209  0.014187   1.50582  0.148633   3.00231 -0.119219   1.61103
 -1.08638 -0.784964  0.037628  -2.17914   0.07502   1.39546  0.040221	  18.9466  0.013256   1.45878  0.150552    2.9087 -0.126198   1.56109
 -1.06728 -0.784951  0.039062  -2.17899  0.077879   1.39533  0.041756	  19.2518  0.012357   1.40938  0.152199   2.81039 -0.132421   1.50865
 -1.04788 -0.784939  0.040445  -2.17883  0.080638    1.3952  0.043237	  19.537   0.0115  1.35793 0.153583  2.70802 -0.13785  1.45403
 -1.02821 -0.784928  0.041777  -2.17868  0.083293   1.39506  0.044663	 19.8031 0.010693  1.30475  0.15471   2.6022 -0.14246  1.39757
 -1.00829 -0.784918  0.043054  -2.17853  0.085841   1.39491  0.046032	  20.0506  0.009942   1.25009   0.15559   2.49348 -0.146232   1.33955
-0.988111 -0.784909  0.044277  -2.17837  0.088281   1.39477  0.047342	  20.2977  0.008368   1.19617  0.154733   2.38523 -0.148726   1.28167
-0.967708 -0.784901  0.045445  -2.17821  0.090609   1.39462  0.048594	  20.5093   0.00779   1.13909  0.155209   2.27173 -0.150756    1.2211
-0.947101 -0.784893  0.046555  -2.17806  0.092823   1.39447  0.049784	  20.7042  0.007281   1.08129  0.155463    2.1568 -0.151949   1.15976
-0.926307 -0.784886  0.047607   -2.1779  0.094922   1.39431  0.050913	  20.8831  0.006844   1.02297  0.155505   2.04087 -0.152316   1.09788
-0.905342 -0.784879    0.0486  -2.17775  0.096905   1.39416   0.05198	  21.0465  0.006481  0.964328  0.155346   1.92428 -0.151876   1.03564
-0.884222 -0.784873  0.049535  -2.17759   0.09877   1.39401  0.052984	  21.1949  0.006191  0.905532  0.154997    1.8074 -0.150651  0.973237
 -0.86296 -0.784866  0.050411  -2.17744  0.100519   1.39386  0.053926	  21.329 0.005977 0.846743 0.154468  1.69054 -0.14867 0.910834
-0.841571  -0.78486  0.051229  -2.17728  0.102152   1.39371  0.054806	  21.4491  0.005837  0.788108   0.15377     1.574 -0.145964  0.848587
-0.820068 -0.784854  0.051988  -2.17713  0.103668   1.39357  0.055623	  21.5559  0.005771   0.72976  0.152915   1.45803 -0.142568  0.786638
-0.798465 -0.784849  0.052689  -2.17698  0.105068   1.39343  0.056379	 21.6498 0.005776 0.671824 0.151914  1.34289 -0.13852 0.725116
-0.776769 -0.784843  0.053332  -2.17683  0.106353   1.39329  0.057074	  21.7435  0.004528  0.614236  0.149984   1.22796 -0.136429  0.663817
-0.754991 -0.784839  0.053917  -2.17668  0.107525   1.39316  0.057707	  21.8125   0.00474  0.557357  0.148752   1.11495 -0.130966    0.6034
-0.733149 -0.784834  0.054447  -2.17653  0.108584   1.39303  0.058281	  21.8701  0.005013  0.501205  0.147406   1.00338 -0.124991  0.543743
-0.711256 -0.784828   0.05492  -2.17638  0.109532   1.39291  0.058795	  21.9166  0.005345  0.445861  0.145956  0.893422 -0.118548  0.484934
-0.689316 -0.784823  0.055338  -2.17624  0.110371   1.39279  0.059251	   21.963  0.004427  0.390691  0.143852  0.783566 -0.114662  0.426334
 -0.66734 -0.784819  0.055702  -2.17609  0.111101   1.39268  0.059649	  21.9883  0.004934  0.337136  0.142241  0.677181 -0.107161  0.369396
-0.645339 -0.784814  0.056013  -2.17595  0.111725   1.39258   0.05999	  22.0135  0.004218  0.283669  0.140102  0.570839 -0.102411  0.312651
-0.623323 -0.784809  0.056271  -2.17581  0.112245   1.39248  0.060275	  22.0191  0.004878  0.232171  0.138363  0.468551 -0.094057  0.257867
-0.601306 -0.784804  0.056478  -2.17568  0.112664   1.39239  0.060506	  22.0157  0.005573  0.181791  0.136565  0.368486 -0.085484  0.204259
-0.579292 -0.784798  0.056634  -2.17554  0.112982   1.39231  0.060683	  22.0123  0.005112  0.131382  0.134412  0.268392 -0.079829  0.150813
 -0.55729 -0.784793  0.056742  -2.17541  0.113203   1.39223  0.060809	 21.9915 0.005928 0.083349 0.132532 0.172993 -0.07069 0.099666
-0.535313 -0.784786  0.056801  -2.17528  0.113329   1.39217  0.060883	  21.9628  0.006766  0.036538  0.130618  0.080027 -0.061465  0.049806
-0.513368 -0.784779  0.056815  -2.17515  0.113364   1.39211  0.060909	  21.9264   0.00762 -0.009024  0.128679 -0.010459 -0.052194  0.001262
-0.491464 -0.784771  0.056784  -2.17502   0.11331   1.39206  0.060886	  21.8827  0.008488 -0.053321  0.126721 -0.098428  -0.04291 -0.045948
-0.469606 -0.784762  0.056709  -2.17489  0.113168   1.39202  0.060818	   21.832  0.009367 -0.096337  0.124751 -0.183849 -0.033646 -0.091805
-0.447803 -0.784752  0.056592  -2.17477  0.112943     1.392  0.060704	  21.7746  0.010252 -0.138059  0.122775 -0.266699 -0.024434 -0.136297
 -0.42606 -0.784741  0.056434  -2.17465  0.112636   1.39197  0.060546	  21.7107  0.011141 -0.178481  0.120797 -0.346964 -0.015305 -0.179415
-0.404385  -0.78473  0.056236  -2.17453  0.112251   1.39196  0.060345	  21.6407   0.01203 -0.217598  0.118825 -0.424634 -0.006287 -0.221153
-0.382782 -0.784717  0.055999  -2.17441  0.111788   1.39196  0.060104	  21.5648  0.012916 -0.255407  0.116863 -0.499705  0.002594 -0.261509
-0.361258 -0.784704  0.055726  -2.17429  0.111253   1.39197  0.059823	  21.4834  0.013797 -0.291909  0.114914  -0.57218  0.011311 -0.300483
-0.339818 -0.784689  0.055416  -2.17418  0.110645   1.39199  0.059504	  21.3965   0.01467 -0.327109  0.112985 -0.642066  0.019844 -0.338079
-0.318465 -0.784675  0.055071  -2.17407  0.109968   1.39201  0.059147	  21.3099  0.014804 -0.362645  0.111188 -0.712154  0.025682 -0.375662
-0.297203 -0.784659  0.054693  -2.17396  0.109224   1.39204  0.058754	  21.2129  0.015692 -0.395204  0.109296 -0.776815  0.033969 -0.410479
-0.276039 -0.784643  0.054281  -2.17385  0.108415   1.39208  0.058326	   21.116  0.015918  -0.42813  0.107593 -0.841692  0.039673 -0.445308
-0.254976 -0.784627  0.053838  -2.17374  0.107543   1.39212  0.057865	  21.0098  0.016803 -0.458087  0.105751 -0.901204  0.047606 -0.477383
-0.234021  -0.78461  0.053365  -2.17364  0.106613   1.39217  0.057372	  20.8994  0.017664 -0.486792  0.103944 -0.958228  0.055242 -0.508128
-0.213179 -0.784592  0.052865  -2.17353  0.105628   1.39223  0.056849	   20.785  0.018501  -0.51426  0.102177  -1.01279   0.06257 -0.537561
-0.192453 -0.784573  0.052338  -2.17343  0.104589    1.3923  0.056297	  20.6669   0.01931 -0.540506  0.100449  -1.06493  0.069582 -0.565696
-0.171847 -0.784553  0.051785  -2.17333  0.103499   1.39237  0.055718	  20.5452  0.020091  -0.56555  0.098764  -1.11468  0.076267 -0.592553
-0.151364 -0.784532  0.051207  -2.17324  0.102361   1.39245  0.055113	  20.4202  0.020842 -0.589407  0.097121  -1.16208   0.08262  -0.61815
-0.131008 -0.784511  0.050606  -2.17314  0.101176   1.39254  0.054483	  20.2919  0.021563 -0.612098  0.095524  -1.20716  0.088634 -0.642507
-0.110782 -0.784489  0.049984  -2.17304  0.099948   1.39263  0.053829	  20.1607  0.022252 -0.633643  0.093973  -1.24996  0.094306 -0.665646
-0.090689 -0.784467   0.04934  -2.17295  0.098678   1.39272  0.053152	  20.0266  0.022908 -0.654063  0.092468  -1.29053  0.099632 -0.687588
 -0.07073 -0.784443  0.048676  -2.17286  0.097368   1.39283  0.052454	  19.8898  0.023532  -0.67338   0.09101  -1.32891  0.104611 -0.708356
-0.05091 -0.78442 0.047994 -2.17277 0.096021  1.39293 0.051736	  19.7505  0.024121 -0.691614  0.089599  -1.36515  0.109241 -0.727973
-0.031231 -0.784395  0.047293  -2.17268  0.094639   1.39305  0.050999	  19.6089  0.024677 -0.708789  0.088236  -1.39928  0.113525 -0.746462
-0.011694  -0.78437  0.046577  -2.17259  0.093223   1.39316  0.050243	   19.465  0.025198 -0.724927  0.086921  -1.43135  0.117461 -0.763848
 0.007699 -0.784345  0.045843  -2.17251  0.091776   1.39328  0.049471	  19.3214  0.025523 -0.741475  0.086027  -1.46364  0.119727 -0.781354
 0.026947 -0.784319  0.045095  -2.17242  0.090298    1.3934  0.048682	  19.1734  0.025986 -0.755543  0.084786  -1.49163  0.123068  -0.79655
 0.046045 -0.784293  0.044333  -2.17234  0.088794   1.39353  0.047878	  19.0237  0.026412 -0.768648  0.083593  -1.51772  0.126068  -0.81072
 0.064994 -0.784266  0.043558  -2.17225  0.087264   1.39365  0.047061	  18.8724  0.026804 -0.780813  0.082448  -1.54194  0.128732 -0.823887
 0.083789 -0.784239  0.042772  -2.17217  0.085711   1.39378  0.046231	  18.7195   0.02716 -0.792062   0.08135  -1.56434  0.131065 -0.836079
 0.102432 -0.784212  0.041975  -2.17209  0.084136   1.39392  0.045389	  18.5653  0.027481 -0.802418  0.080297  -1.58497  0.133074 -0.847319
 0.120919 -0.784184  0.041167  -2.17201  0.082542   1.39405  0.044537	  18.4097  0.027768 -0.811905   0.07929  -1.60389  0.134766 -0.857633
 0.139251 -0.784156  0.040351  -2.17193  0.080929   1.39419  0.043675	   18.253  0.028021 -0.820547  0.078326  -1.62112  0.136148 -0.867046
 0.157425 -0.784128  0.039527  -2.17185    0.0793   1.39432  0.042803	  18.0952  0.028241 -0.828367  0.077407  -1.63673   0.13723 -0.875584
0.175441  -0.7841 0.038695 -2.17178 0.077657  1.39446 0.041924	  17.9365  0.028428 -0.835389   0.07653  -1.65076  0.138019 -0.883272
 0.193297 -0.784071  0.037857   -2.1717     0.076    1.3946  0.041037	  17.7769  0.028583 -0.841637  0.075693  -1.66325  0.138524 -0.890134
 0.210994 -0.784043  0.037012  -2.17163  0.074331   1.39474  0.040144	  17.6165  0.028706 -0.847134  0.074897  -1.67426  0.138755 -0.896195
  0.22853 -0.784014  0.036163  -2.17155  0.072652   1.39488  0.039245	  17.4555  0.028798 -0.851902  0.074139  -1.68383   0.13872  -0.90148
 0.245905 -0.783985  0.035309  -2.17148  0.070964   1.39501  0.038341	  17.2939  0.028861 -0.855964  0.073419    -1.692  0.138431 -0.906013
 0.263117 -0.783956  0.034451  -2.17141  0.069268   1.39515  0.037434	  17.1318  0.028894 -0.859343  0.072735  -1.69881  0.137896 -0.909818
 0.280168 -0.783927   0.03359  -2.17133  0.067567   1.39529  0.036522	  16.9693  0.028899 -0.862061  0.072086  -1.70433  0.137124 -0.912918
 0.297056 -0.783899  0.032727  -2.17126  0.065861   1.39543  0.035608	  16.8066  0.028876  -0.86414  0.071471  -1.70857  0.136128 -0.915338
0.313781 -0.78387 0.031863 -2.17119  0.06415  1.39556 0.034692	  16.6435  0.028828 -0.865601  0.070888  -1.71159  0.134918   -0.9171
 0.330343 -0.783841  0.030996  -2.17112  0.062437    1.3957  0.033774	  16.4806  0.028917 -0.867344  0.070768  -1.71474  0.132953  -0.91899
 0.346742 -0.783812  0.030129  -2.17105  0.060722   1.39583  0.032855	  16.3173  0.028811 -0.867584  0.070224  -1.71537  0.131369 -0.919458
 0.362978 -0.783783  0.029261  -2.17098  0.059007   1.39596  0.031935	  16.1539  0.028682 -0.867272  0.069709   -1.7149    0.1296 -0.919339
  0.37905 -0.783755  0.028394  -2.17091  0.057293   1.39609  0.031016	  15.9907  0.028531 -0.866428  0.069222  -1.71339  0.127656 -0.918652
 0.394959 -0.783726  0.027529  -2.17084  0.055581   1.39621  0.030098	  15.8275  0.028358 -0.865072  0.068761  -1.71086  0.125547  -0.91742
 0.410705 -0.783698  0.026665  -2.17077  0.053872   1.39634  0.029182	  15.6644  0.028164 -0.863223  0.068325  -1.70736  0.123283 -0.915664
0.426288 -0.78367 0.025803  -2.1707 0.052167  1.39646 0.028267	  15.5016  0.027951 -0.860902  0.067913  -1.70293  0.120874 -0.913404
 0.441708 -0.783642  0.024943  -2.17064  0.050466   1.39658  0.027355	  15.3391  0.027719 -0.858125  0.067523   -1.6976  0.118331 -0.910659
 0.456966 -0.783615  0.024087  -2.17057  0.048772    1.3967  0.026446	  15.1769   0.02747 -0.854912  0.067155   -1.6914  0.115661 -0.907449
 0.472062 -0.783587  0.023233   -2.1705  0.047084   1.39681   0.02554	  15.0152  0.027204  -0.85128  0.066806  -1.68438  0.112876 -0.903795
0.486997 -0.78356 0.022384 -2.17043 0.045404  1.39692 0.024639	  14.8538  0.026922 -0.847247  0.066475  -1.67656  0.109984 -0.899713
  0.50177 -0.783533  0.021539  -2.17037  0.043731   1.39703  0.023741	  14.6929  0.026625  -0.84283  0.066162  -1.66799  0.106994 -0.895223
 0.516383 -0.783507  0.020699   -2.1703  0.042068   1.39714  0.022848	  14.5326  0.026314 -0.838046  0.065865   -1.6587  0.103917 -0.890342
 0.530836 -0.783481  0.019863  -2.17024  0.040414   1.39724  0.021961	  14.3728  0.025991 -0.832913  0.065582  -1.64871  0.100759 -0.885089
 0.545129 -0.783455  0.019033  -2.17017  0.038771   1.39734  0.021079	  14.2136  0.025655 -0.827444  0.065313  -1.63806  0.097531  -0.87948
 0.559263 -0.783429  0.018208  -2.17011  0.037138   1.39743  0.020202	  14.0545  0.025546 -0.822139  0.065448  -1.62747  0.093962 -0.873958
 0.573238 -0.783404  0.017389  -2.17004  0.035517   1.39753  0.019331	  13.8967  0.025178 -0.816014  0.065185  -1.61554  0.090623 -0.867655
 0.587056 -0.783379  0.016576  -2.16998  0.033907   1.39762  0.018466	   13.739   0.02504 -0.810039  0.065315  -1.60365   0.08698 -0.861432
 0.600717 -0.783354   0.01577  -2.16991   0.03231    1.3977  0.017609	  13.5827  0.024645 -0.803324  0.065054  -1.59056  0.083561 -0.854503
0.614222 -0.78333  0.01497 -2.16985 0.030726  1.39778 0.016758	  13.4272  0.024243 -0.796353  0.064803  -1.57697  0.080109 -0.847302
 0.627572 -0.783306  0.014177  -2.16978  0.029156   1.39786  0.015914	  13.2725  0.023834 -0.789139  0.064561   -1.5629  0.076632 -0.839843
 0.640767 -0.783282  0.013392  -2.16972  0.027601   1.39794  0.015078	  13.1187   0.02342 -0.781695  0.064326  -1.54837  0.073136 -0.832139
 0.653809 -0.783259  0.012614  -2.16965  0.026059   1.39801   0.01425	  12.9649  0.023239 -0.774372  0.064457  -1.53388   0.06941 -0.824501
 0.666698 -0.783236  0.011843  -2.16959  0.024533   1.39807  0.013429	  12.8129  0.022805  -0.76648  0.064219  -1.51848  0.065899 -0.816323
 0.679435 -0.783213  0.011081  -2.16952  0.023023   1.39814  0.012617	  12.6618  0.022368 -0.758399  0.063985   -1.5027  0.062389 -0.807942
 0.692022 -0.783191  0.010327  -2.16946  0.021528    1.3982  0.011814	  12.5116  0.021929 -0.750139  0.063757  -1.48656  0.058883 -0.799371
 0.704459 -0.783169  0.009581   -2.1694   0.02005   1.39826  0.011019	  12.3625  0.021488 -0.741712  0.063533   -1.4701  0.055389 -0.790622
 0.716747 -0.783148  0.008843  -2.16933  0.018588   1.39831  0.010232	  12.2143  0.021046 -0.733129  0.063313  -1.45333   0.05191 -0.781707
 0.728888 -0.783127  0.008114  -2.16927  0.017143   1.39836  0.009455	  12.0671  0.020603   -0.7244  0.063095  -1.43627  0.048452 -0.772637
 0.740882 -0.783107  0.007394  -2.16921  0.015716   1.39841  0.008687	   11.921   0.02016 -0.715537  0.062879  -1.41895  0.045019 -0.763422
 0.752731 -0.783087  0.006683  -2.16914  0.014305   1.39845  0.007928	  11.7759  0.019717 -0.706549  0.062664  -1.40138  0.041616 -0.754074
 0.764435 -0.783068  0.005981  -2.16908  0.012913   1.39849  0.007179	  11.6319  0.019275 -0.697446   0.06245  -1.38358  0.038247 -0.744604
 0.775995 -0.783049  0.005289  -2.16902  0.011538   1.39853  0.006439	   11.489  0.018835 -0.688238  0.062236  -1.36557  0.034915 -0.735021
0.787413 -0.78303 0.004605 -2.16896 0.010182  1.39856 0.005709	  11.3472  0.018397 -0.678934  0.062022  -1.34737  0.031625 -0.725334
  0.79869 -0.783012  0.003931   -2.1689  0.008844   1.39859  0.004989	  11.2064  0.017961 -0.669543  0.061806    -1.329  0.028379 -0.715555
 0.809826 -0.782994  0.003266  -2.16883  0.007524   1.39862  0.004278	  11.0668  0.017528 -0.660074   0.06159  -1.31047   0.02518 -0.705691
 0.820824 -0.782977  0.002611  -2.16877  0.006223   1.39864  0.003577	  10.9284  0.017097 -0.650535   0.06137   -1.2918  0.022033  -0.69575
0.831684 -0.78296 0.001965 -2.16871  0.00494  1.39866 0.002887	   10.791   0.01667 -0.640933  0.061149    -1.273  0.018938 -0.685743
 0.842407 -0.782944  0.001329  -2.16865  0.003677   1.39868  0.002206	  10.6548  0.016247 -0.631277  0.060924   -1.2541  0.015899 -0.675677
 0.852994 -0.782927  0.000702  -2.16859  0.002432   1.39869  0.001535	  10.5198  0.015828 -0.621575  0.060697  -1.23511   0.01292  -0.66556
 0.863447 -0.782912   8.6e-05  -2.16853  0.001207   1.39871  0.000875	   10.386  0.015414 -0.611833  0.060465  -1.21603  0.009999 -0.655399
 0.873767 -0.782897 -0.000521  -2.16847         0   1.39871  0.000225	  10.2533  0.015004 -0.602059   0.06023  -1.19689  0.007141 -0.645202
 0.883954 -0.782882 -0.001118  -2.16841 -0.001187   1.39872 -0.000416	  10.1218  0.014599 -0.592259  0.059992  -1.17769  0.004347 -0.634976
 0.894011 -0.782868 -0.001706  -2.16835 -0.002355   1.39872 -0.001045	  9.99151  0.014199  -0.58244  0.059748  -1.15846  0.001619 -0.624728
 0.903938 -0.782854 -0.002283  -2.16829 -0.003504   1.39872 -0.001665	  9.86239  0.013805 -0.572608    0.0595   -1.1392 -0.001043 -0.614464
 0.913736  -0.78284 -0.002851  -2.16823 -0.004634   1.39872 -0.002274	  9.73329  0.013589  -0.56281  0.059495  -1.11993 -0.003784 -0.604217
 0.923405 -0.782826 -0.003409  -2.16817 -0.005744   1.39871 -0.002873	  9.60662  0.013199 -0.552958  0.059225  -1.10063 -0.006305 -0.593929
 0.932949 -0.782813 -0.003957  -2.16811 -0.006835   1.39871 -0.003462	  9.48115  0.012814 -0.543112  0.058951  -1.08133 -0.008756 -0.583644
 0.942368 -0.782801 -0.004495  -2.16805 -0.007906    1.3987 -0.004041	  9.35689  0.012436 -0.533276  0.058671  -1.06206 -0.011137 -0.573369
 0.951664 -0.782789 -0.005023  -2.16799 -0.008959   1.39869 -0.004609	  9.23383  0.012065 -0.523457  0.058387  -1.04281 -0.013446 -0.563108
 0.960837 -0.782777 -0.005542  -2.16794 -0.009992   1.39867 -0.005167	  9.11198  0.011701 -0.513658  0.058097   -1.0236 -0.015683 -0.552868
 0.969888 -0.782765 -0.006051  -2.16788 -0.011006   1.39865 -0.005715	  8.99133  0.011343 -0.503885  0.057802  -1.00444 -0.017847 -0.542652
  0.97882 -0.782754  -0.00655  -2.16782 -0.012001   1.39864 -0.006252	  8.87189  0.010992 -0.494143  0.057503  -0.98534 -0.019939 -0.532465
 0.987633 -0.782743 -0.007039  -2.16776 -0.012977   1.39861  -0.00678	  8.75366  0.010648 -0.484434  0.057197 -0.966301 -0.021959 -0.522313
 0.996328 -0.782733 -0.007519  -2.16771 -0.013934   1.39859 -0.007297	  8.63664  0.010312 -0.474765  0.056886 -0.947336 -0.023906 -0.512198
  1.00491 -0.782723 -0.007989  -2.16765 -0.014872   1.39857 -0.007804	  8.52082  0.009982 -0.465138   0.05657 -0.928451 -0.025781 -0.502126
  1.01337 -0.782713 -0.008449  -2.16759 -0.015791   1.39854 -0.008301	   8.4062   0.00966 -0.455557  0.056248 -0.909654 -0.027584   -0.4921
  1.02172 -0.782703   -0.0089  -2.16754 -0.016691   1.39851 -0.008788	  8.29279  0.009344 -0.446026  0.055922 -0.890952 -0.029314 -0.482124
  1.02996 -0.782694 -0.009341  -2.16748 -0.017573   1.39848 -0.009265	  8.18057  0.009036 -0.436548  0.055589 -0.872353 -0.030974 -0.472202
  1.03808 -0.782685 -0.009773  -2.16743 -0.018436   1.39845 -0.009733	  8.06955  0.008735 -0.427127  0.055251 -0.853862 -0.032563 -0.462337
   1.0461 -0.782677 -0.010195  -2.16737  -0.01928   1.39842  -0.01019	  7.95973  0.008441 -0.417766  0.054908 -0.835485 -0.034081 -0.452532
    1.054 -0.782668 -0.010608  -2.16732 -0.020107   1.39838 -0.010638	  7.85109  0.008155 -0.408467  0.054559 -0.817229 -0.035528 -0.442791
   1.0618  -0.78266 -0.011012  -2.16726 -0.020915   1.39834 -0.011076	  7.74364  0.007875 -0.399234  0.054206 -0.799099 -0.036908 -0.433116
  1.06949 -0.782653 -0.011407  -2.16721 -0.021705   1.39831 -0.011504	  7.63737  0.007603 -0.390069  0.053846 -0.781099 -0.038219 -0.423509
  1.07707 -0.782645 -0.011792  -2.16715 -0.022477   1.39827 -0.011923	  7.53228  0.007338 -0.380975  0.053482 -0.763236 -0.039463 -0.413975
  1.08455 -0.782638 -0.012169   -2.1671 -0.023231   1.39823 -0.012332	  7.42719  0.007185 -0.371888  0.053277 -0.745363 -0.040767  -0.40444
  1.09193 -0.782631 -0.012536  -2.16705 -0.023968   1.39819 -0.012732	  7.32448   0.00693 -0.362936  0.052895 -0.727775 -0.041874  -0.39505
   1.0992 -0.782624 -0.012895  -2.16699 -0.024687   1.39814 -0.013122	  7.22293  0.006681 -0.354062  0.052509 -0.710337 -0.042917 -0.385739
  1.10638 -0.782618 -0.013244  -2.16694 -0.025389    1.3981 -0.013503	  7.12254   0.00644 -0.345268  0.052118 -0.693053 -0.043897  -0.37651
  1.11345 -0.782611 -0.013585  -2.16689 -0.026073   1.39806 -0.013875	  7.02329  0.006206 -0.336556  0.051724 -0.675927 -0.044814 -0.367364
  1.12042 -0.782605 -0.013918  -2.16684 -0.026741   1.39801 -0.014238	  6.92519  0.005978 -0.327928  0.051325 -0.658963  -0.04567 -0.358303
   1.1273 -0.782599 -0.014241  -2.16679 -0.027391   1.39797 -0.014592	  6.82823  0.005758 -0.319384  0.050922 -0.642162 -0.046466 -0.349329
  1.13408 -0.782594 -0.014556  -2.16674 -0.028025   1.39792 -0.014937	  6.73239  0.005544 -0.310927  0.050516  -0.62553 -0.047204 -0.340443
  1.14077 -0.782588 -0.014863  -2.16669 -0.028642   1.39787 -0.015273	  6.63768  0.005337 -0.302559  0.050106 -0.609068 -0.047883 -0.331648
  1.14736 -0.782583 -0.015162  -2.16664 -0.029243   1.39782   -0.0156	  6.54408  0.005136 -0.294279  0.049693 -0.592778 -0.048507 -0.322943
  1.15385 -0.782578 -0.015452  -2.16659 -0.029828   1.39777 -0.015919	   6.4516  0.004942  -0.28609  0.049277 -0.576664 -0.049076 -0.314331
  1.16026 -0.782573 -0.015734  -2.16654 -0.030397   1.39773 -0.016229	  6.36021  0.004754 -0.277993  0.048856 -0.560726 -0.049591 -0.305812
  1.16657 -0.782569 -0.016008  -2.16649  -0.03095   1.39768  -0.01653	  6.26992  0.004572 -0.269988  0.048433 -0.544968 -0.050054 -0.297388
   1.1728 -0.782564 -0.016274  -2.16644 -0.031487   1.39762 -0.016824	  6.18072  0.004397 -0.262077  0.048007 -0.529391 -0.050465  -0.28906
  1.17894  -0.78256 -0.016532  -2.16639 -0.032008   1.39758 -0.017109	   6.0926  0.004228  -0.25426  0.047578 -0.513996 -0.050826 -0.280828
  1.18499 -0.782556 -0.016782  -2.16635 -0.032515   1.39752 -0.017385	  6.00555  0.004065 -0.246538  0.047147 -0.498786 -0.051139 -0.272693
  1.19095 -0.782552 -0.017025   -2.1663 -0.033006   1.39747 -0.017654	  5.91956  0.003907 -0.238912  0.046714 -0.483762 -0.051405 -0.264657
  1.19683 -0.782548  -0.01726  -2.16625 -0.033483   1.39742 -0.017915	  5.83463  0.003755 -0.231383  0.046277 -0.468924 -0.051626 -0.256719
  1.20262 -0.782544 -0.017488  -2.16621 -0.033944   1.39737 -0.018168	  5.75075  0.003609  -0.22395  0.045839 -0.454274 -0.051801  -0.24888
